comment_id,survey_id,guest_id,store_id,comment_date,guest_segment,visit_channel,comment_text,primary_theme,secondary_theme,star_rating,sentiment_label,data_source
CMT-007243,SVY-007243,GST-007243,BB-032,2024-01-05,occasional_guest,in_store,The rewards program does not feel as valuable as it used to.,rewards_value,drink_consistency,3,negative,synthetic
CMT-007244,SVY-007244,GST-007244,BB-054,2024-01-31,occasional_guest,drive_thru,"I like the seasonal drinks, but the price felt fair for the size.",price_value,,4,positive,synthetic
CMT-007245,SVY-007245,GST-007245,BB-081,2024-03-07,loyalty_regular,drive_thru,Trash bins were overflowing near the condiment bar.,cleanliness,,4,positive,synthetic
CMT-007246,SVY-007246,GST-007246,BB-034,2024-06-23,mobile_first_guest,in_store,Drink quality feels inconsistent across visits to this location.,drink_consistency,,4,negative,synthetic
CMT-007247,SVY-007247,GST-007247,BB-078,2024-03-18,occasional_guest,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,positive,synthetic
CMT-007248,SVY-007248,GST-007248,BB-079,2024-04-29,seasonal_product_explorer,in_store,Seasonal menu items are creative but portion sizes feel small but mobile ordering was easy.,seasonal_menu_interest,mobile_app_issues,4,positive,synthetic
CMT-007249,SVY-007249,GST-007249,BB-036,2024-06-25,occasional_guest,mobile_order,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,drink_consistency,4,negative,synthetic
CMT-007250,SVY-007250,GST-007250,BB-083,2024-03-22,occasional_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,3,positive,synthetic
CMT-007251,SVY-007251,GST-007251,BB-028,2024-03-01,at_risk_guest,drive_thru,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,3,positive,synthetic
CMT-007252,SVY-007252,GST-007252,BB-086,2024-06-21,at_risk_guest,mobile_order,The rewards program does not feel as valuable as it used to and drive-thru service was smooth.,rewards_value,drive_thru_experience,2,negative,synthetic
CMT-007253,SVY-007253,GST-007253,BB-071,2024-03-22,mobile_first_guest,mobile_order,The staff was friendly even though the drive-thru was backed up and my order was correct.,staff_friendliness,order_accuracy,4,positive,synthetic
CMT-007254,SVY-007254,GST-007254,BB-067,2024-02-01,price_sensitive_guest,in_store,Team felt rushed and did not greet guests at the counter.,staff_friendliness,,4,neutral,synthetic
CMT-007255,SVY-007255,GST-007255,BB-086,2024-05-14,mobile_first_guest,mobile_order,The store was clean and well maintained during a busy afternoon.,cleanliness,,5,positive,synthetic
CMT-007256,SVY-007256,GST-007256,BB-082,2024-04-07,occasional_guest,mobile_order,Prices feel high for the cup size I received.,price_value,,5,positive,synthetic
CMT-007257,SVY-007257,GST-007257,BB-026,2024-02-13,occasional_guest,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,4,positive,synthetic
CMT-007258,SVY-007258,GST-007258,BB-063,2024-02-20,loyalty_regular,drive_thru,Drive-thru wait felt longer than the in-store line today and quality was not consistent.,drive_thru_experience,drink_consistency,4,neutral,synthetic
CMT-007259,SVY-007259,GST-007259,BB-066,2024-05-25,occasional_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived and rewards did not feel worthwhile.",mobile_app_issues,rewards_value,5,neutral,synthetic
CMT-007260,SVY-007260,GST-007260,BB-081,2024-01-24,occasional_guest,delivery,My order was correct and the pickup shelf was confusing.,order_accuracy,,4,positive,synthetic
CMT-007261,SVY-007261,GST-007261,BB-068,2024-04-24,loyalty_regular,mobile_order,The store was clean and the cashier was helpful and rewards did not feel worthwhile.,staff_friendliness,rewards_value,4,negative,synthetic
CMT-007262,SVY-007262,GST-007262,BB-045,2024-02-15,occasional_guest,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,,4,negative,synthetic
CMT-007263,SVY-007263,GST-007263,BB-031,2024-06-28,at_risk_guest,mobile_order,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,drink_consistency,3,negative,synthetic
CMT-007264,SVY-007264,GST-007264,BB-083,2024-03-09,loyalty_regular,in_store,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,4,positive,synthetic
CMT-007265,SVY-007265,GST-007265,BB-002,2024-01-27,occasional_guest,in_store,Barista was warm and remembered my usual order.,staff_friendliness,,4,negative,synthetic
CMT-007266,SVY-007266,GST-007266,BB-022,2024-04-13,at_risk_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter and value was fair today.,speed_of_service,price_value,4,negative,synthetic
CMT-007267,SVY-007267,GST-007267,BB-046,2024-03-13,price_sensitive_guest,drive_thru,Customization notes were ignored on my mobile order.,order_accuracy,,4,positive,synthetic
CMT-007268,SVY-007268,GST-007268,BB-059,2024-01-19,at_risk_guest,delivery,Barista was warm and remembered my usual order.,staff_friendliness,speed_of_service,3,negative,synthetic
CMT-007269,SVY-007269,GST-007269,BB-043,2024-03-09,occasional_guest,in_store,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,4,negative,synthetic
CMT-007270,SVY-007270,GST-007270,BB-047,2024-06-16,at_risk_guest,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,2,negative,synthetic
CMT-007271,SVY-007271,GST-007271,BB-067,2024-03-20,occasional_guest,mobile_order,App crashed while I tried to customize my drink and the price feels high for the size.,mobile_app_issues,price_value,4,negative,synthetic
CMT-007272,SVY-007272,GST-007272,BB-052,2024-03-28,occasional_guest,mobile_order,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,4,negative,synthetic
CMT-007273,SVY-007273,GST-007273,BB-029,2024-02-01,at_risk_guest,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,3,negative,synthetic
CMT-007274,SVY-007274,GST-007274,BB-062,2024-02-01,at_risk_guest,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,3,positive,synthetic
CMT-007275,SVY-007275,GST-007275,BB-010,2024-01-21,at_risk_guest,drive_thru,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,4,negative,synthetic
CMT-007277,SVY-007277,GST-007277,BB-069,2024-05-08,mobile_first_guest,mobile_order,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,4,neutral,synthetic
CMT-007278,SVY-007278,GST-007278,BB-073,2024-01-01,at_risk_guest,drive_thru,Points never posted after my last three visits.,rewards_value,,2,neutral,synthetic
CMT-007279,SVY-007279,GST-007279,BB-034,2024-04-27,occasional_guest,drive_thru,Birthday reward made me feel valued as a member.,rewards_value,,4,positive,synthetic
CMT-007280,SVY-007280,GST-007280,BB-079,2024-04-08,loyalty_regular,delivery,"The latte tasted different than usual, and the line moved reasonably and the drive-thru was backed up.",speed_of_service,drive_thru_experience,4,positive,synthetic
CMT-007281,SVY-007281,GST-007281,BB-003,2024-05-28,occasional_guest,mobile_order,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,positive,synthetic
CMT-007282,SVY-007282,GST-007282,BB-049,2024-05-24,price_sensitive_guest,delivery,Mobile order instructions were confusing at this location.,mobile_app_issues,,2,positive,synthetic
CMT-007283,SVY-007283,GST-007283,BB-048,2024-03-30,occasional_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,5,negative,synthetic
CMT-007284,SVY-007284,GST-007284,BB-033,2024-05-31,mobile_first_guest,drive_thru,App crashed while I tried to customize my drink.,mobile_app_issues,,5,neutral,synthetic
CMT-007285,SVY-007285,GST-007285,BB-089,2024-05-20,mobile_first_guest,in_store,Promo redemption made this visit feel like a good deal but seasonal drinks are hit or miss.,price_value,seasonal_menu_interest,5,positive,synthetic
CMT-007286,SVY-007286,GST-007286,BB-008,2024-02-08,at_risk_guest,in_store,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,3,positive,synthetic
CMT-007287,SVY-007287,GST-007287,BB-050,2024-01-19,price_sensitive_guest,in_store,Points never posted after my last three visits.,rewards_value,,5,negative,synthetic
CMT-007288,SVY-007288,GST-007288,BB-059,2024-02-18,at_risk_guest,mobile_order,Tier benefits are unclear and hard to redeem and the price feels high for the size.,rewards_value,price_value,2,negative,synthetic
CMT-007289,SVY-007289,GST-007289,BB-057,2024-06-22,seasonal_product_explorer,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,4,negative,synthetic
CMT-007290,SVY-007290,GST-007290,BB-002,2024-05-09,occasional_guest,mobile_order,Order was accurate and the barista confirmed my preferences.,order_accuracy,,3,positive,synthetic
CMT-007291,SVY-007291,GST-007291,BB-064,2024-05-14,loyalty_regular,in_store,The store was clean and well maintained during a busy afternoon.,cleanliness,,3,positive,synthetic
CMT-007293,SVY-007293,GST-007293,BB-028,2024-03-22,loyalty_regular,mobile_order,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,4,positive,synthetic
CMT-007294,SVY-007294,GST-007294,BB-029,2024-05-06,occasional_guest,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,5,positive,synthetic
CMT-007295,SVY-007295,GST-007295,BB-040,2024-03-31,loyalty_regular,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,price_value,5,positive,synthetic
CMT-007296,SVY-007296,GST-007296,BB-035,2024-02-15,occasional_guest,in_store,The staff was friendly even though the drive-thru was backed up and value was fair today.,staff_friendliness,price_value,4,positive,synthetic
CMT-007297,SVY-007297,GST-007297,BB-030,2024-05-25,occasional_guest,drive_thru,Drive-thru wait felt longer than the in-store line today and loyalty perks helped.,drive_thru_experience,rewards_value,4,negative,synthetic
CMT-007298,SVY-007298,GST-007298,BB-037,2024-02-13,loyalty_regular,in_store,Tier benefits are unclear and hard to redeem but seasonal drinks are hit or miss.,rewards_value,seasonal_menu_interest,4,positive,synthetic
CMT-007299,SVY-007299,GST-007299,BB-035,2024-01-23,seasonal_product_explorer,in_store,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,5,positive,synthetic
CMT-007300,SVY-007300,GST-007300,BB-064,2024-01-16,occasional_guest,in_store,Menu feels repetitive for frequent visitors.,seasonal_menu_interest,,3,positive,synthetic
CMT-007302,SVY-007302,GST-007302,BB-038,2024-02-15,loyalty_regular,delivery,Team felt rushed and did not greet guests at the counter.,staff_friendliness,,5,positive,synthetic
CMT-007303,SVY-007303,GST-007303,BB-072,2024-06-16,at_risk_guest,mobile_order,Barista was warm and remembered my usual order.,staff_friendliness,,2,positive,synthetic
CMT-007304,SVY-007304,GST-007304,BB-027,2024-06-24,at_risk_guest,in_store,Mobile order instructions were confusing at this location.,mobile_app_issues,,3,positive,synthetic
CMT-007305,SVY-007305,GST-007305,BB-089,2024-01-11,occasional_guest,mobile_order,Window team was fast but the order was correct at pickup.,drive_thru_experience,,4,positive,synthetic
CMT-007306,SVY-007306,GST-007306,BB-022,2024-01-31,price_sensitive_guest,drive_thru,"Happy hour pricing helped, but regular menu prices still feel steep and the line took forever.",price_value,speed_of_service,4,negative,synthetic
CMT-007307,SVY-007307,GST-007307,BB-004,2024-06-13,price_sensitive_guest,in_store,Prices feel high for the cup size I received.,price_value,,3,positive,synthetic
CMT-007308,SVY-007308,GST-007308,BB-082,2024-04-05,loyalty_regular,delivery,Prices feel high for the cup size I received.,price_value,,4,neutral,synthetic
CMT-007309,SVY-007309,GST-007309,BB-009,2024-03-25,seasonal_product_explorer,drive_thru,"Happy hour pricing helped, but regular menu prices still feel steep and the drive-thru was backed up.",price_value,drive_thru_experience,5,positive,synthetic
CMT-007310,SVY-007310,GST-007310,BB-017,2024-01-19,price_sensitive_guest,mobile_order,Menu feels repetitive for frequent visitors and value was fair today.,seasonal_menu_interest,price_value,3,negative,synthetic
CMT-007311,SVY-007311,GST-007311,BB-057,2024-04-03,occasional_guest,in_store,Received the wrong milk alternative twice in one week and the app worked fine.,order_accuracy,mobile_app_issues,4,neutral,synthetic
CMT-007312,SVY-007312,GST-007312,BB-082,2024-06-22,occasional_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,4,neutral,synthetic
CMT-007313,SVY-007313,GST-007313,BB-044,2024-04-27,price_sensitive_guest,in_store,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,3,positive,synthetic
CMT-007314,SVY-007314,GST-007314,BB-067,2024-04-28,seasonal_product_explorer,in_store,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,4,negative,synthetic
CMT-007316,SVY-007316,GST-007316,BB-090,2024-01-01,price_sensitive_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,3,negative,synthetic
CMT-007317,SVY-007317,GST-007317,BB-082,2024-06-11,price_sensitive_guest,mobile_order,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,3,negative,synthetic
CMT-007318,SVY-007318,GST-007318,BB-067,2024-03-25,occasional_guest,in_store,"The latte tasted different than usual, and the line moved reasonably.",speed_of_service,,3,positive,synthetic
CMT-007319,SVY-007319,GST-007319,BB-078,2024-03-21,loyalty_regular,drive_thru,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,5,positive,synthetic
CMT-007320,SVY-007320,GST-007320,BB-037,2024-05-21,mobile_first_guest,mobile_order,Tier benefits are unclear and hard to redeem.,rewards_value,,4,neutral,synthetic
CMT-007321,SVY-007321,GST-007321,BB-042,2024-02-29,occasional_guest,in_store,The line took forever even though there were only three people ahead of me.,speed_of_service,seasonal_menu_interest,3,negative,synthetic
CMT-007322,SVY-007322,GST-007322,BB-056,2024-04-29,occasional_guest,delivery,Birthday reward made me feel valued as a member but mobile ordering was easy.,rewards_value,mobile_app_issues,4,positive,synthetic
CMT-007323,SVY-007323,GST-007323,BB-004,2024-03-09,at_risk_guest,in_store,I like the seasonal drinks and wanted to try the new cold brew and the wait felt unacceptable.,seasonal_menu_interest,speed_of_service,1,negative,synthetic
CMT-007324,SVY-007324,GST-007324,BB-062,2024-06-17,loyalty_regular,drive_thru,The line moved reasonably even though there were only three people ahead of me but the staff was friendly throughout.,speed_of_service,staff_friendliness,5,positive,synthetic
CMT-007325,SVY-007325,GST-007325,BB-032,2024-01-23,at_risk_guest,drive_thru,"The latte tasted different than usual, and the line took forever.",speed_of_service,,2,negative,synthetic
CMT-007326,SVY-007326,GST-007326,BB-051,2024-02-06,at_risk_guest,drive_thru,Team felt rushed and did not greet guests at the counter.,staff_friendliness,,3,neutral,synthetic
CMT-007327,SVY-007327,GST-007327,BB-001,2024-05-18,mobile_first_guest,mobile_order,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,3,negative,synthetic
CMT-007328,SVY-007328,GST-007328,BB-090,2024-04-09,seasonal_product_explorer,delivery,Seasonal menu items are creative but portion sizes feel small and the line moved reasonably.,seasonal_menu_interest,speed_of_service,4,positive,synthetic
CMT-007329,SVY-007329,GST-007329,BB-013,2024-04-15,price_sensitive_guest,in_store,Prices feel high for the cup size I received.,price_value,,4,positive,synthetic
CMT-007330,SVY-007330,GST-007330,BB-013,2024-02-20,at_risk_guest,in_store,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,2,positive,synthetic
CMT-007331,SVY-007331,GST-007331,BB-087,2024-03-14,loyalty_regular,delivery,Tier benefits are unclear and hard to redeem.,rewards_value,,4,neutral,synthetic
CMT-007332,SVY-007332,GST-007332,BB-038,2024-02-19,at_risk_guest,drive_thru,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,3,neutral,synthetic
CMT-007333,SVY-007333,GST-007333,BB-037,2024-04-09,loyalty_regular,mobile_order,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,5,positive,synthetic
CMT-007334,SVY-007334,GST-007334,BB-017,2024-06-14,mobile_first_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,4,neutral,synthetic
CMT-007335,SVY-007335,GST-007335,BB-039,2024-01-04,seasonal_product_explorer,delivery,Drink quality feels inconsistent across visits to this location.,drink_consistency,,5,positive,synthetic
CMT-007336,SVY-007336,GST-007336,BB-050,2024-02-08,loyalty_regular,in_store,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,neutral,synthetic
CMT-007337,SVY-007337,GST-007337,BB-044,2024-04-20,at_risk_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,2,negative,synthetic
CMT-007338,SVY-007338,GST-007338,BB-043,2024-03-01,price_sensitive_guest,drive_thru,Trash bins were overflowing near the condiment bar and the app worked fine.,cleanliness,mobile_app_issues,4,neutral,synthetic
CMT-007339,SVY-007339,GST-007339,BB-090,2024-02-28,loyalty_regular,in_store,Menu feels repetitive for frequent visitors and the drink tasted off.,seasonal_menu_interest,drink_consistency,5,positive,synthetic
CMT-007340,SVY-007340,GST-007340,BB-007,2024-01-26,loyalty_regular,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,5,negative,synthetic
CMT-007341,SVY-007341,GST-007341,BB-017,2024-03-01,loyalty_regular,mobile_order,Received the wrong milk alternative twice in one week.,order_accuracy,,4,negative,synthetic
CMT-007342,SVY-007342,GST-007342,BB-017,2024-03-27,mobile_first_guest,in_store,Birthday reward made me feel valued as a member.,rewards_value,,4,neutral,synthetic
CMT-007343,SVY-007343,GST-007343,BB-036,2024-05-27,occasional_guest,in_store,"I like the seasonal drinks, but the price feels high for the size.",price_value,,4,neutral,synthetic
CMT-007344,SVY-007344,GST-007344,BB-019,2024-06-24,seasonal_product_explorer,in_store,Birthday reward made me feel valued as a member.,rewards_value,,4,negative,synthetic
CMT-007345,SVY-007345,GST-007345,BB-068,2024-02-11,loyalty_regular,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,3,positive,synthetic
CMT-007346,SVY-007346,GST-007346,BB-047,2024-04-26,loyalty_regular,delivery,The store was clean and well maintained during a busy afternoon.,cleanliness,,4,positive,synthetic
CMT-007347,SVY-007347,GST-007347,BB-049,2024-02-01,loyalty_regular,drive_thru,Birthday reward made me feel valued as a member and the store was very clean.,rewards_value,cleanliness,4,negative,synthetic
CMT-007348,SVY-007348,GST-007348,BB-050,2024-04-15,loyalty_regular,in_store,Tier benefits are unclear and hard to redeem and the drive-thru was backed up.,rewards_value,drive_thru_experience,4,positive,synthetic
CMT-007349,SVY-007349,GST-007349,BB-009,2024-03-01,loyalty_regular,drive_thru,Pickup timing was off and the ready notification came late.,mobile_app_issues,,5,positive,synthetic
CMT-007350,SVY-007350,GST-007350,BB-071,2024-04-11,price_sensitive_guest,in_store,The store was clean and the cashier was helpful.,staff_friendliness,seasonal_menu_interest,4,positive,synthetic
CMT-007351,SVY-007351,GST-007351,BB-040,2024-01-07,price_sensitive_guest,mobile_order,"I like the seasonal drinks, but the price felt fair for the size.",price_value,,4,positive,synthetic
CMT-007352,SVY-007352,GST-007352,BB-021,2024-01-15,seasonal_product_explorer,drive_thru,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,5,negative,synthetic
CMT-007353,SVY-007353,GST-007353,BB-036,2024-02-01,price_sensitive_guest,mobile_order,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,4,neutral,synthetic
CMT-007354,SVY-007354,GST-007354,BB-042,2024-05-23,price_sensitive_guest,delivery,The store was clean and well maintained during a busy afternoon.,cleanliness,,4,positive,synthetic
CMT-007355,SVY-007355,GST-007355,BB-003,2024-06-21,occasional_guest,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,3,neutral,synthetic
CMT-007356,SVY-007356,GST-007356,BB-053,2024-06-18,mobile_first_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived and quality was not consistent.",mobile_app_issues,drink_consistency,3,neutral,synthetic
CMT-007357,SVY-007357,GST-007357,BB-062,2024-04-21,occasional_guest,delivery,Menu feels repetitive for frequent visitors.,seasonal_menu_interest,,4,positive,synthetic
CMT-007358,SVY-007358,GST-007358,BB-049,2024-04-11,loyalty_regular,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-007359,SVY-007359,GST-007359,BB-062,2024-04-22,price_sensitive_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,positive,synthetic
CMT-007360,SVY-007360,GST-007360,BB-017,2024-02-29,occasional_guest,in_store,Received the wrong milk alternative twice in one week.,order_accuracy,,4,positive,synthetic
CMT-007361,SVY-007361,GST-007361,BB-038,2024-06-15,occasional_guest,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,5,positive,synthetic
CMT-007362,SVY-007362,GST-007362,BB-072,2024-03-28,occasional_guest,in_store,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,4,neutral,synthetic
CMT-007363,SVY-007363,GST-007363,BB-072,2024-03-27,occasional_guest,in_store,The line moved reasonably even though there were only three people ahead of me and rewards did not feel worthwhile.,speed_of_service,rewards_value,4,positive,synthetic
CMT-007364,SVY-007364,GST-007364,BB-025,2024-03-06,loyalty_regular,in_store,Window team was fast but the order was correct at pickup and the wait felt unacceptable.,drive_thru_experience,speed_of_service,5,positive,synthetic
CMT-007365,SVY-007365,GST-007365,BB-055,2024-03-30,mobile_first_guest,mobile_order,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,4,negative,synthetic
CMT-007366,SVY-007366,GST-007366,BB-052,2024-05-04,loyalty_regular,in_store,Birthday reward made me feel valued as a member.,rewards_value,,5,negative,synthetic
CMT-007368,SVY-007368,GST-007368,BB-019,2024-01-18,loyalty_regular,in_store,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,4,neutral,synthetic
CMT-007369,SVY-007369,GST-007369,BB-026,2024-03-16,seasonal_product_explorer,drive_thru,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,4,positive,synthetic
CMT-007370,SVY-007370,GST-007370,BB-010,2024-04-11,loyalty_regular,drive_thru,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,5,positive,synthetic
CMT-007371,SVY-007371,GST-007371,BB-010,2024-05-19,loyalty_regular,drive_thru,Customization notes were ignored on my mobile order.,order_accuracy,,5,positive,synthetic
CMT-007372,SVY-007372,GST-007372,BB-013,2024-05-09,seasonal_product_explorer,drive_thru,"I like the seasonal drinks, but the price feels high for the size.",price_value,mobile_app_issues,4,negative,synthetic
CMT-007373,SVY-007373,GST-007373,BB-051,2024-06-07,mobile_first_guest,delivery,Window team was fast but the order was correct at pickup.,drive_thru_experience,,4,positive,synthetic
CMT-007374,SVY-007374,GST-007374,BB-079,2024-02-15,mobile_first_guest,mobile_order,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,speed_of_service,3,positive,synthetic
CMT-007375,SVY-007375,GST-007375,BB-069,2024-06-07,seasonal_product_explorer,mobile_order,App crashed while I tried to customize my drink but seasonal drinks are hit or miss.,mobile_app_issues,seasonal_menu_interest,2,positive,synthetic
CMT-007376,SVY-007376,GST-007376,BB-022,2024-04-17,loyalty_regular,in_store,Received the wrong milk alternative twice in one week.,order_accuracy,,4,positive,synthetic
CMT-007377,SVY-007377,GST-007377,BB-040,2024-01-29,loyalty_regular,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,4,negative,synthetic
CMT-007378,SVY-007378,GST-007378,BB-043,2024-01-05,seasonal_product_explorer,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,neutral,synthetic
CMT-007379,SVY-007379,GST-007379,BB-090,2024-01-31,loyalty_regular,mobile_order,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-007380,SVY-007380,GST-007380,BB-076,2024-04-25,occasional_guest,mobile_order,Tier benefits are unclear and hard to redeem but mobile ordering was easy.,rewards_value,mobile_app_issues,3,negative,synthetic
CMT-007381,SVY-007381,GST-007381,BB-039,2024-04-29,price_sensitive_guest,in_store,Menu feels repetitive for frequent visitors and the store was very clean.,seasonal_menu_interest,cleanliness,4,positive,synthetic
CMT-007382,SVY-007382,GST-007382,BB-023,2024-01-30,loyalty_regular,delivery,The rewards program does not feel as valuable as it used to.,rewards_value,,5,negative,synthetic
CMT-007383,SVY-007383,GST-007383,BB-024,2024-01-19,loyalty_regular,mobile_order,Customization notes were ignored on my mobile order.,order_accuracy,,5,neutral,synthetic
CMT-007384,SVY-007384,GST-007384,BB-003,2024-02-08,price_sensitive_guest,drive_thru,The line moved reasonably even though there were only three people ahead of me and the pickup shelf was confusing.,speed_of_service,order_accuracy,4,positive,synthetic
CMT-007385,SVY-007385,GST-007385,BB-018,2024-05-22,loyalty_regular,mobile_order,"The latte tasted different than usual, and the line took forever and drive-thru service was smooth.",speed_of_service,drive_thru_experience,4,neutral,synthetic
CMT-007386,SVY-007386,GST-007386,BB-068,2024-04-09,at_risk_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,2,negative,synthetic
CMT-007387,SVY-007387,GST-007387,BB-031,2024-03-21,at_risk_guest,mobile_order,The line moved reasonably even though there were only three people ahead of me but mobile ordering was easy.,speed_of_service,mobile_app_issues,2,positive,synthetic
CMT-007388,SVY-007388,GST-007388,BB-031,2024-04-10,at_risk_guest,in_store,Floor near the pickup area was messy during peak hours.,cleanliness,,1,negative,synthetic
CMT-007389,SVY-007389,GST-007389,BB-063,2024-01-22,seasonal_product_explorer,mobile_order,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,5,negative,synthetic
CMT-007390,SVY-007390,GST-007390,BB-037,2024-02-13,loyalty_regular,delivery,Points never posted after my last three visits and the cashier was helpful.,rewards_value,staff_friendliness,4,negative,synthetic
CMT-007391,SVY-007391,GST-007391,BB-076,2024-05-06,at_risk_guest,in_store,App crashed while I tried to customize my drink.,mobile_app_issues,,2,negative,synthetic
CMT-007392,SVY-007392,GST-007392,BB-033,2024-04-03,occasional_guest,drive_thru,Received the wrong milk alternative twice in one week and loyalty perks helped.,order_accuracy,rewards_value,4,positive,synthetic
CMT-007393,SVY-007393,GST-007393,BB-045,2024-06-07,mobile_first_guest,drive_thru,Pickup timing was off and the ready notification came late.,mobile_app_issues,,3,negative,synthetic
CMT-007394,SVY-007394,GST-007394,BB-011,2024-02-25,occasional_guest,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,price_value,4,positive,synthetic
CMT-007395,SVY-007395,GST-007395,BB-045,2024-04-24,occasional_guest,in_store,Trash bins were overflowing near the condiment bar.,cleanliness,,4,neutral,synthetic
CMT-007396,SVY-007396,GST-007396,BB-073,2024-05-12,loyalty_regular,in_store,Promo redemption made this visit feel like a good deal.,price_value,,5,negative,synthetic
CMT-007397,SVY-007397,GST-007397,BB-019,2024-01-14,loyalty_regular,in_store,Pickup timing was off and the ready notification came late.,mobile_app_issues,,4,positive,synthetic
CMT-007398,SVY-007398,GST-007398,BB-076,2024-04-27,occasional_guest,mobile_order,Pickup timing was off and the ready notification came late and drive-thru service was smooth.,mobile_app_issues,drive_thru_experience,3,negative,synthetic
CMT-007399,SVY-007399,GST-007399,BB-069,2024-03-23,occasional_guest,drive_thru,Trash bins were overflowing near the condiment bar.,cleanliness,,4,positive,synthetic
CMT-007400,SVY-007400,GST-007400,BB-018,2024-06-28,occasional_guest,in_store,"I like the seasonal drinks, but the price felt fair for the size and the cashier was helpful.",price_value,staff_friendliness,3,positive,synthetic
CMT-007401,SVY-007401,GST-007401,BB-050,2024-01-31,mobile_first_guest,mobile_order,The store was clean and well maintained during a busy afternoon and rewards did not feel worthwhile.,cleanliness,rewards_value,4,neutral,synthetic
CMT-007402,SVY-007402,GST-007402,BB-067,2024-05-06,price_sensitive_guest,in_store,My order was wrong and the pickup shelf was confusing.,order_accuracy,,3,neutral,synthetic
CMT-007403,SVY-007403,GST-007403,BB-022,2024-01-01,mobile_first_guest,drive_thru,"The latte tasted different than usual, and the line moved reasonably.",speed_of_service,,4,positive,synthetic
CMT-007404,SVY-007404,GST-007404,BB-017,2024-05-23,price_sensitive_guest,in_store,Barista was warm and remembered my usual order.,staff_friendliness,,4,positive,synthetic
